X,Y,OBJECTID,PROPERTY_UNIT_ID,STREET,UPDATE_DATE,X_COORD,Y_COORD,UNIT_TYPE,STATUS,ROADSEGMENTID,CIVIC_NO,UNIT,LATITUDE,LONGITUDE,PARCELID,WARD,POLL,ROLL_REFERENCE,GlobalID
-80.46391489,43.44323217,880233,2016873,SHELDON AVE N,2023/11/25 08:41:34+00,543380.3653,4810175.499,VERTICAL UNIT,ACTIVE,10133,150,6,,,50037428,10,35,301203001028900,d072bf26-377c-4c1a-b5ea-05ce72a467ce
-80.49609181,43.4643585,880271,2013400,MARGARET AVE,2023/11/25 08:40:19+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,1003,,,50062147,10,10,301201000825126,f26cfc26-ec8b-44de-bd2e-5680abfd04e4
-80.47024341,43.44492496,880272,2041788,ONWARD AVE,2023/11/25 08:40:37+00,542867.0649,4810360.22,VERTICAL UNIT,ACTIVE,11733,111,101,,,50051856,10,35,301203001004600,4ebecb9b-8341-4d04-87dd-1d71afb637ab
-80.4883296,43.47067674,880328,4015534,EDWIN ST,2023/11/25 08:42:12+00,541386,4813211,VERTICAL UNIT,ACTIVE,10442,362,1,,,50004068,10,5,301201000941900,f2590d80-dae6-401b-aa04-0679d4543f2e
-80.48653692,43.45388824,880336,2040708,QUEEN ST N,2023/11/25 08:40:35+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1401,,,50000345,10,20,301202000219900,a703b972-ed7d-4f0c-b7ef-affd0a25d34e
-80.48304755,43.45659074,880396,2048399,QUEEN ST N,2023/11/25 08:40:37+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1406,,,50061015,10,20,301202000217000,e487fc0f-06b7-44ac-926a-420a76386add
-80.49673787,43.45263968,880405,40258723,KING ST W,2023/11/25 08:42:37+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,208,,,55088759,10,20,301202000106027,4fc012b6-a12b-4006-bf04-22d1fabfd8f1
-80.49609181,43.4643585,880407,2050713,MARGARET AVE,2023/11/25 08:41:09+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,1511,,,50062147,10,10,301201000825190,0609e111-78ba-4605-a509-2e07c5de2141
-80.46578478,43.43995069,880411,40259400,KING ST E,2023/11/25 08:42:37+00,543231.3895,4809810.095,VERTICAL UNIT,ACTIVE,9383,1420,31,,,50025830,10,35,301203000110911,ba7001dd-816e-49e8-b5cb-d5da58be6dac
-80.48036449,43.44974327,880432,40256307,KRUG ST,2023/11/25 08:42:28+00,542044.75,4810890.17,VERTICAL UNIT,ACTIVE,6880,21,6,,,50024346,10,25,301203000600700,32ab8c83-1023-46e5-96c3-d03464585ac7
-80.48416773,43.44794155,880443,40257744,KING ST E,2023/11/30 18:06:15+00,541738.263,4810688.164,VERTICAL UNIT,ACTIVE,11300,290,202,,,55087565,10,20,301203000121502,04fab416-a291-4fe0-b1a7-80309b06bd6b
-80.48168674,43.44865796,880469,2023084,CEDAR ST N,2023/11/25 08:40:27+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,309,,,50026203,10,35,301203000310600,05fc814c-f670-45de-ab4d-6c9b2717b4f3
-80.49336559,43.46281515,880490,2023703,MARGARET AVE,2023/11/25 08:40:27+00,540983.9823,4812335.42,VERTICAL UNIT,ACTIVE,11076,236,A,,,50001191,10,5,301201000808600,87dccc40-df98-4731-a636-90434a4fd0c7
-80.47511267,43.4538166,880495,2022854,CHAPEL ST,2023/11/25 08:40:24+00,542466.833,4811345.208,VERTICAL UNIT,ACTIVE,9821,141,2,,,50027201,10,25,301203000523000,be24e6e0-0f2b-42fc-a100-f8334e145a47
-80.49238529,43.46140381,880506,2048961,MARGARET AVE,2023/11/25 08:40:57+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,705,,,50001218,10,15,301201000807900,16e16d40-ca9e-489b-baf5-d296d47dcf6a
-80.51318985,43.45794199,880530,2023979,KING ST W,2023/11/30 17:05:44+00,539383.48,4811784.655,UNIT,ACTIVE,10691,936,305,,,50000014,10,10,301201000105000,0cf2ce7b-038e-46e7-a4e8-b63cf027b879
-80.47675731,43.44645001,880538,4022104,FAIRVIEW AVE,2023/11/25 08:40:54+00,542338.9094,4810526.257,VERTICAL UNIT,ACTIVE,10174,52,A,,,50026579,10,35,301203000912700,99439a67-7426-4cf4-bcfa-765989937a52
-80.48653692,43.45388824,880545,2055343,QUEEN ST N,2023/11/25 08:41:21+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,803,,,50000345,10,20,301202000219900,3f3f4452-0b7b-41f2-9322-340714c051de
-80.47984235,43.4549549,880549,2058042,FREDERICK ST,2023/11/25 08:41:17+00,542083.3839,4811469.224,VERTICAL UNIT,ACTIVE,11128,250,703,,,50000580,10,25,301202000203600,33b3ee1a-2258-4060-9392-a40376ed7d88
-80.47984235,43.4549549,880581,2024909,FREDERICK ST,2023/11/25 08:40:21+00,542083.3839,4811469.224,VERTICAL UNIT,ACTIVE,11128,250,1007,,,50000580,10,25,301202000203600,a035bdc0-01bb-4c55-a701-40a10af3d2b0
-80.48653692,43.45388824,880585,2038991,QUEEN ST N,2023/11/25 08:40:30+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1705,,,50000345,10,20,301202000219900,98688baa-6092-43c8-9e8b-92eaa92cf61a
-80.48135249,43.47179606,880693,4014243,UNION ST,2023/11/25 08:42:11+00,541949.56,4813338.8,VERTICAL UNIT,ACTIVE,40264,1197,1,,,50001766,10,5,301201000917600,b3cf9cef-35a6-4658-917b-ab3b8d90b0b7
-80.49801577,43.45506112,880706,2050941,BREITHAUPT ST,2023/11/25 08:41:11+00,540613,4811472,VERTICAL UNIT,ACTIVE,11106,62,B,,,50002786,10,15,301201000400800,c82f19c9-9080-406c-ab1f-e09501caf93d
-80.47675451,43.44577432,880718,40258685,FAIRVIEW AVE,2023/11/25 08:40:36+00,542339.6074,4810451.218,VERTICAL UNIT,ACTIVE,10174,37,2,,,50026631,10,35,301203000914800,1a594049-75d9-4f8e-8987-a044f66ef90d
-80.46956004,43.44184342,880729,2036222,BRICK ST,2023/11/25 08:40:24+00,542924.54,4810018.344,VERTICAL UNIT,ACTIVE,11697,29,4,,,50025545,10,35,301203001015100,e33e7d91-ff38-443d-947f-3419557f6935
-80.4843763,43.45604088,880737,4021146,QUEEN ST N,2023/11/25 08:40:51+00,541715.82,4811587.55,VERTICAL UNIT,ACTIVE,11146,142,5,,,50000429,10,20,301202000221200,e6d61e51-45e5-4923-b16c-8ddc20e2b21a
-80.48304755,43.45659074,880739,2048499,QUEEN ST N,2023/11/25 08:41:40+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1802,,,50061015,10,20,301202000217000,c8f5ff28-91c3-4c88-ab0a-b418e863c9f1
-80.47319116,43.45708348,880744,40260781,FREDERICK ST,2023/11/25 08:42:38+00,542620,4811709,VERTICAL UNIT,ACTIVE,9780,385,20A,,,50027383,10,25,301203000207500,5099fbf1-47af-4908-a10b-9bcce6db4179
-80.48392601,43.45536766,880750,1020845,ELLEN ST E,2023/11/25 08:41:24+00,541752.713,4811513.009,VERTICAL UNIT,ACTIVE,11149,10,802,,,50000483,10,20,301202000612362,da0265c6-ef11-47f8-a683-4e20e13f89b4
-80.49654176,43.46385552,880768,2053296,MARGARET AVE,2023/11/25 08:40:27+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,1803,,,50062147,10,10,301201000825502,1f8dab34-863d-4a2f-970c-36c66220b6bc
-80.48376652,43.47227161,880788,2001666,LANCASTER ST W,2023/11/25 08:41:50+00,541753.98,4813390.4,VERTICAL UNIT,ACTIVE,6985,428,4C,,,50001425,10,5,301201001320300,b912f340-d26e-411f-b16a-5174cddb3a92
-80.48656278,43.47267246,880798,2023873,OXFORD ST,2023/11/25 08:41:50+00,541527.54,4813433.52,VERTICAL UNIT,ACTIVE,7010,212,1,,,50004309,10,5,301201001021300,741c9cf1-8bb7-48eb-9b46-2cd9a2e1fd8c
-80.48110177,43.45778123,880880,2048248,LUELLA ST,2023/11/25 08:41:38+00,541979.535,4811782.473,VERTICAL UNIT,ACTIVE,6932,368,A 16,,,50000621,10,25,301202000626100,a0870c9c-70f1-4357-8ce1-c74cb76a27aa
-80.49673787,43.45263968,880882,40258782,KING ST W,2023/11/25 08:42:35+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,414,,,55088759,10,20,301202000106086,5140ff8e-a501-4dee-95f8-44aba1d34273
-80.49057559,43.45352832,880905,2023348,YOUNG ST,2023/11/25 08:40:22+00,541215.984,4811305.425,VERTICAL UNIT,ACTIVE,6481,96,6,,,50000212,10,20,301202000503100,c9eea0f0-e433-480b-93b6-87ac1cf690e6
-80.49020685,43.45767385,880908,2023624,MARGARET AVE,2023/11/25 08:40:26+00,541243,4811766,VERTICAL UNIT,ACTIVE,6686,87,5,,,50003166,10,15,301201000800200,a6fb3b76-e228-4c38-ada0-85b5a9cfd6b0
-80.4802318,43.45518842,880910,2048301,GORDON AVE,2023/11/25 08:40:34+00,542051.713,4811494.961,VERTICAL UNIT,ACTIVE,11129,50,2,,,50000626,10,25,301202000625300,ccbab670-4d29-463a-bda5-1d8465a24741
-80.49572061,43.46280737,880916,1075627,BRUNSWICK AVE,2023/11/25 08:40:27+00,540793.48,4812333.4,UNKNOWN,ACTIVE,11170,,,,,50003011,10,10,301201000722800,5f9a650a-4cdf-4e4a-a9c5-1298cdd39810
-80.49896563,43.45967506,880926,1011609,REINHARDT ST,2023/11/25 08:41:19+00,540533.07,4811983.95,UNKNOWN,ACTIVE,11162,,,,,50061037,10,15,301201000617400,d0c636c8-2099-48b8-b28f-cac2bdb24e3b
-80.48392601,43.45536766,880932,40256834,ELLEN ST E,2023/11/25 08:42:35+00,541752.713,4811513.009,UNIT,ACTIVE,11149,10,PKG112,,,50000483,10,20,301202000612378,4bcc5cbb-1da4-4694-b232-7cf96ef1063e
-80.48538111,43.46992515,880939,2017302,BOND ST,2023/11/25 08:41:35+00,541625,4813129,VERTICAL UNIT,ACTIVE,10382,54,1,,,50004473,10,5,301201001321100,6e81730c-815f-4c2d-ac6d-8a8579b5a840
-80.48304755,43.45659074,880963,2053701,QUEEN ST N,2023/11/25 08:41:16+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1108,,,50061015,10,20,301202000217000,b5567223-ab56-4c82-800c-d144123ccf81
-80.48563505,43.44888876,880976,40260957,SCOTT ST,2023/11/25 08:42:39+00,541618.887,4810792.625,VERTICAL UNIT,ACTIVE,6643,15,1,,,50023886,10,20,301203000302300,d7432c3d-f3b3-4ef0-a8e1-821926c302d7
-80.49238529,43.46140381,881002,2058094,MARGARET AVE,2023/11/25 08:41:18+00,541064.2381,4812179.163,VERTICAL UNIT,ACTIVE,11080,188,409,,,50001218,10,15,301201000807900,194f63d4-c73a-49ca-8761-7583e8e2dd07
-80.49407128,43.45190516,881009,40253052,KING ST W,2023/11/25 08:42:22+00,540934.2548,4811123.438,VERTICAL UNIT,ACTIVE,8919,276,313,,,50000088,10,20,301202000103757,ed86debe-7e68-41d3-a5ea-e2e4bd714d1b
-80.46578478,43.43995069,881015,40259395,KING ST E,2023/11/25 08:42:38+00,543231.3895,4809810.095,VERTICAL UNIT,ACTIVE,9383,1420,25,,,50025830,10,35,301203000110911,fd774480-09bf-46ea-baa1-31c61f252bf7
-80.50844436,43.45692938,881017,2037793,KING ST W,2023/11/25 08:41:39+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,214,,,50002023,10,10,301201000103324,99e6ed77-4760-487e-b9ca-86bc5fdaa876
-80.48502888,43.4726924,881031,2048628,UNION LANE,2023/11/25 08:40:52+00,541651.59,4813436.5,VERTICAL UNIT,ACTIVE,6949,20,111,,,50004324,10,5,301201000922900,a1d81b0e-52f1-4358-bdb0-305c4ee85a65
-80.48819354,43.45954622,881044,4021423,WELLINGTON ST N,2023/11/25 08:40:18+00,541404.601,4811974.939,VERTICAL UNIT,ACTIVE,7019,310,6,,,50001104,10,15,301201000307300,9a157583-1e47-4595-8b06-51125d2cfb9e
-80.48502888,43.4726924,881101,2027531,UNION LANE,2023/11/25 08:40:27+00,541651.59,4813436.5,VERTICAL UNIT,ACTIVE,6949,20,202,,,50004324,10,5,301201000922900,bcb99339-69ea-424e-820c-e5dc47a84b36
-80.48653692,43.45388824,881111,3057912,QUEEN ST N,2023/11/25 08:41:41+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1109,,,50000345,10,20,301202000219900,7773aa7a-33d8-49c7-963d-81eed3baaf93
-80.48653692,43.45388824,881116,2038437,QUEEN ST N,2023/11/25 08:40:38+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,604,,,50000345,10,20,301202000219900,4a0d4be2-8f3a-483e-969a-ac9e69651125
-80.48352205,43.47336543,881122,4017926,LANCASTER ST W,2023/11/25 08:40:22+00,541773,4813512,VERTICAL UNIT,ACTIVE,6985,454,120,,,50001429,10,5,301206000205301,e87fef9c-db10-4960-8678-fedd09e16f27
-80.49609181,43.4643585,881133,2049046,MARGARET AVE,2023/11/25 08:41:11+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,1812,,,50062147,10,10,301201000825233,2113b588-f299-4c32-a0d5-53bdc15876eb
-80.47849206,43.45203427,881150,2022466,HOHNER AVE,2023/11/25 08:40:23+00,542194.6585,4811145.55,VERTICAL UNIT,ACTIVE,6824,85,UPPER,,,50020404,10,25,301203000530500,a22ba629-19f8-402b-a23f-c01fc61b84cc
-80.49062425,43.45458712,881156,2048154,COLLEGE ST,2023/11/25 08:42:15+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,1006,,,50000225,10,20,301202000309000,b18e2988-4a14-4edc-88bd-49b1d952c547
-80.48470345,43.47014021,881164,40261893,LANCASTER ST W,2023/11/25 08:42:42+00,541679.6648,4813153.223,VERTICAL UNIT,ACTIVE,10381,351,REAR,,,50061807,10,5,301201001309800,6c277f7c-43a9-4504-89af-5b878e5ab462
-80.49609181,43.4643585,881179,2023477,MARGARET AVE,2023/11/25 08:40:18+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,114,,,50062147,10,10,301201000825010,9cdf7187-4bd8-4626-8745-470c5467d769
-80.48612267,43.46236551,881208,2040770,HILLVIEW ST,2023/11/25 08:40:28+00,541570.1999,4812289.073,VERTICAL UNIT,ACTIVE,7026,17,3,,,50001394,10,15,301201001003100,c1410344-e11b-4520-b81c-4832ff32abab
-80.4600093,43.43780454,881236,4021100,KING ST E,2023/11/25 08:40:52+00,543700.313,4809574.762,HORIZONTAL UNIT,ACTIVE,10070,1770,5,,,50017363,10,35,301203000112900,8dca26e4-0cd4-4b5c-a0f4-af959382c697
-80.48653692,43.45388824,881254,2047897,QUEEN ST N,2023/11/25 08:40:34+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,608,,,50000345,10,20,301202000219900,978e49cd-4c36-41ad-82a0-6e424b64748d
-80.49745214,43.45284859,881339,40258904,KING ST W,2023/11/25 08:42:38+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,316,,,55088788,10,20,301202000101648,c808b525-9e1e-4e87-b1fc-38a43bbca9cf
-80.48715661,43.45148323,881358,40249694,QUEEN ST N,2023/11/25 08:42:22+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,1304,,,50000273,10,20,301202000215045,a0222c4e-770b-4849-82e5-fc71b65489f2
-80.50844436,43.45692938,881387,2042836,KING ST W,2023/11/25 08:40:32+00,539768.056,4811674.452,VERTICAL UNIT,ACTIVE,11061,812,404,,,50002023,10,10,301201000103365,372c8116-e7bf-4fae-8bc2-ad6551b101c6
-80.48653692,43.45388824,881397,2056459,QUEEN ST N,2023/11/25 08:41:17+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1608,,,50000345,10,20,301202000219900,a625f8b7-2a51-4c02-9308-7ad56ef87ec8
-80.46613062,43.44015144,881448,1009332,KING ST E,2023/11/25 08:41:06+00,543203.26,4809832.21,VERTICAL UNIT,ACTIVE,9383,1414,1102,,,50061957,10,35,301203000110891,d4658e9f-59ad-4397-be0c-096474e2762c
-80.48315767,43.44852323,881551,40255533,DUKE ST E,2023/11/25 08:42:34+00,541819.59,4810753.27,VERTICAL UNIT,ACTIVE,11316,165,115,,,55087568,10,20,301203000104814,08ac94fa-cd50-4544-b706-b45c985cabee
-80.48304755,43.45659074,881556,2037777,QUEEN ST N,2023/11/25 08:40:28+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,1410,,,50061015,10,20,301202000217000,bab8157c-0ec1-4dce-b03f-455dc71015bf
-80.47024341,43.44492496,881559,2042419,ONWARD AVE,2023/11/25 08:40:29+00,542867.0649,4810360.22,VERTICAL UNIT,ACTIVE,11733,111,304,,,50051856,10,35,301203001004600,4ccf9991-5026-44eb-aaa0-7f89f18818c8
-80.48049433,43.45416608,881561,2025812,FREDERICK ST,2023/11/25 08:40:31+00,542031.1813,4811381.29,VERTICAL UNIT,ACTIVE,11156,235,A,,,50020168,10,25,301203000204000,b1d2021a-ceb8-468a-ac6c-4fb099c8a435
-80.49745214,43.45284859,881569,40258884,KING ST W,2023/11/25 08:42:37+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,214,,,55088788,10,20,301202000101626,f6ce2399-69b2-4766-8750-5ff616b0226b
-80.4600093,43.43780454,881582,2023376,KING ST E,2023/11/25 08:40:23+00,543700.313,4809574.762,HORIZONTAL UNIT,ACTIVE,10070,1770,7,,,50017363,10,35,301203000112900,30344ad6-fc93-4e2e-9197-0e2704ebd32f
-80.49551259,43.45467659,881604,4015554,VICTORIA ST N,2023/11/25 08:42:12+00,540815.7769,4811430.518,VERTICAL UNIT,ACTIVE,7052,70,F,,,50060570,10,15,301202000417300,734e5958-94a3-40a5-a548-2f89f79c4753
-80.45787233,43.44368992,881610,2056734,CLIVE RD,2023/11/25 08:41:19+00,543869,4810229.499,VERTICAL UNIT,ACTIVE,10196,126,3,,,50037350,10,35,301203001107300,4be78011-760c-4226-9159-cf580381d8b5
-80.49654176,43.46385552,881632,2051260,MARGARET AVE,2023/11/25 08:41:09+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,412,,,50062147,10,10,301201000825348,bfcc3479-50c7-40ab-a4e2-b77cc46e10b1
-80.46578478,43.43995069,881679,40259398,KING ST E,2023/11/25 08:42:38+00,543231.3895,4809810.095,VERTICAL UNIT,ACTIVE,9383,1420,28,,,50025830,10,35,301203000110911,70370064-13f2-4edd-a783-048dc55f9a94
-80.46996162,43.44499275,881700,2047421,ONWARD AVE,2023/11/25 08:40:56+00,542889.8191,4810367.893,VERTICAL UNIT,ACTIVE,11733,117,204,,,50051856,10,35,301203001004600,46689576-09a0-45f1-b3ea-65a9585a2ef9
-80.48517748,43.46463692,881712,2055374,LANCASTER ST W,2023/11/25 08:41:20+00,541645.101,4812541.803,VERTICAL UNIT,ACTIVE,12646,169,19,,,50061239,10,5,301201001306100,dd563974-7402-43e4-a193-da8807d0f30d
-80.49264234,43.45322662,881736,2013516,COLLEGE ST,2023/11/25 08:41:48+00,541048.9744,4811270.899,VERTICAL UNIT,ACTIVE,6664,56,D,,,50000108,10,20,301202000310600,357cbc67-f831-4e1e-b4bb-1a10202606b1
-80.50149299,43.4603835,881742,2048572,GUELPH ST,2023/11/25 08:40:37+00,540328.14,4812061.4,VERTICAL UNIT,ACTIVE,11198,245,3,,,50002376,10,10,301201001201700,fd25776b-be4a-40bb-a818-17aa94468d42
-80.48168674,43.44865796,881815,4019798,CEDAR ST N,2023/11/25 08:40:30+00,541938.515,4810768.972,VERTICAL UNIT,ACTIVE,11315,59,302,,,50026203,10,35,301203000310600,664a61b0-66df-4fa0-b249-c8d4b717d7aa
-80.49968956,43.46273518,881841,2037088,RAITAR AVE,2023/11/25 08:41:49+00,540472.464,4812323.447,VERTICAL UNIT,ACTIVE,1570,31,5,,,50002231,10,10,301201000615900,bd0d1c5d-b56a-4939-bb1d-c79e2053b024
-80.46832819,43.44486826,881868,2047854,WEBER ST E,2023/11/25 08:40:32+00,543022.0804,4810354.909,VERTICAL UNIT,ACTIVE,10185,382,2,,,50025478,10,25,301203000427900,d77ef544-3d18-4355-94a6-ea89bdd99086
-80.48163697,43.45673123,881871,2017082,LANCASTER ST E,2023/11/25 08:41:46+00,541936.963,4811665.594,VERTICAL UNIT,ACTIVE,11160,40,5,,,50000605,10,25,301202000620000,d21d8b60-d456-4461-94c0-d1520f8baee3
-80.46996162,43.44499275,881874,2023953,ONWARD AVE,2023/11/25 08:42:07+00,542889.8191,4810367.893,VERTICAL UNIT,ACTIVE,11733,117,102,,,50051856,10,35,301203001004600,6d5e83f3-ade5-423e-b346-56207db0729e
-80.49654176,43.46385552,881879,2050712,MARGARET AVE,2023/11/25 08:41:09+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,702,,,50062147,10,10,301201000825376,2dcdfbef-ddd5-4e72-b783-bdcf712d73de
-80.48985527,43.46024997,881883,2053348,LOUISA ST,2023/11/25 08:41:12+00,541269.6911,4812052.271,VERTICAL UNIT,ACTIVE,7014,304,104,,,50001214,10,15,301201000207300,074db184-f292-4a43-a0fc-f8c5a1a02a80
-80.49609181,43.4643585,881908,2023454,MARGARET AVE,2023/11/25 08:40:18+00,540762.4101,4812505.483,VERTICAL UNIT,ACTIVE,11190,305,704,,,50062147,10,10,301201000825085,ee96cc49-d4bc-4c11-b661-66f487b566bb
-80.49062425,43.45458712,881911,3038551,COLLEGE ST,2023/11/25 08:41:41+00,541211.328,4811422.989,VERTICAL UNIT,ACTIVE,6491,119,903,,,50000225,10,20,301202000309000,8ab69d80-5e10-479d-ad5b-11f2b665632f
-80.51318985,43.45794199,881929,2016134,KING ST W,2023/11/30 17:05:43+00,539383.48,4811784.655,UNIT,ACTIVE,10691,936,307,,,50000014,10,10,301201000105000,962d88c1-751d-459a-95fa-b87390c383d7
-80.49407128,43.45190516,881941,40252829,KING ST W,2023/11/25 08:42:36+00,540934.2548,4811123.438,VERTICAL UNIT,ACTIVE,8919,276,206,,,50000088,10,20,301202000103734,7613bd64-27b8-4516-90c5-366da13c4dfa
-80.48715661,43.45148323,881948,40249548,QUEEN ST N,2023/11/25 08:42:14+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,406,,,50000273,10,20,301202000214938,70e41528-4101-4f36-840a-a7ad633dbaab
-80.48985527,43.46024997,881961,4017832,LOUISA ST,2023/11/25 08:40:27+00,541269.6911,4812052.271,VERTICAL UNIT,ACTIVE,7014,304,101,,,50001214,10,15,301201000207300,6c2e0061-7efd-4d8d-b6bf-6916cea982db
-80.48460373,43.4687144,882001,2023484,LANCASTER ST W,2023/11/25 08:40:19+00,541688.7101,4812994.925,VERTICAL UNIT,ACTIVE,10487,297,1,,,50004445,10,5,301201001308900,4c626abe-1d47-4252-adf5-a07082c41a43
-80.4944499,43.45910313,882008,2036779,AHRENS ST W,2023/11/25 08:41:40+00,540898.77,4811922.64,VERTICAL UNIT,ACTIVE,11091,161,1,,,50002939,10,15,301201000701500,e0274037-df84-4d27-8a63-ac17e273f4c8
-80.48653692,43.45388824,882009,2041864,QUEEN ST N,2023/11/25 08:40:37+00,541542.492,4811347.403,VERTICAL UNIT,ACTIVE,6737,100,1610,,,50000345,10,20,301202000219900,4c4d7aba-cb9c-453a-b276-fa529a36e82f
-80.49264234,43.45322662,882014,4022760,COLLEGE ST,2023/11/25 08:40:51+00,541048.9744,4811270.899,VERTICAL UNIT,ACTIVE,6664,48,G,,,50000108,10,20,301202000310600,df8bd278-2f09-437a-ad75-7ab475237ce9
-80.48379043,43.46416097,882017,1060275,LANCASTER ST W,2023/11/25 08:40:18+00,541757.63,4812489.64,UNKNOWN,ACTIVE,12646,,,,,50048004,10,5,301201001314800,ba6c4209-5d5e-492d-a3f3-d0447587d2b8
-80.48392601,43.45536766,882044,1020822,ELLEN ST E,2023/11/25 08:41:24+00,541752.713,4811513.009,VERTICAL UNIT,ACTIVE,11149,10,302,,,50000483,10,20,301202000612317,6c0e8abe-81fb-4c7f-b2d7-950b348ffb64
-80.48715661,43.45148323,882052,40249519,QUEEN ST N,2023/11/25 08:42:25+00,541494,4811080,VERTICAL UNIT,ACTIVE,6769,57,201,,,50000273,10,20,301202000214923,8623e1be-36b8-4026-aca2-daca46e9dba5
-80.47898539,43.45061737,882139,2047795,KRUG ST,2023/11/25 08:40:35+00,542155.7285,4810987.943,VERTICAL UNIT,ACTIVE,6882,56,4,,,50020588,10,25,301203000613800,7c0dcc1d-5b27-4cc8-82cb-fd3a099cdd0b
-80.47691202,43.45858831,882172,2056328,DUNHAM AVE,2023/11/25 08:41:54+00,542317.927,4811874.226,VERTICAL UNIT,ACTIVE,6921,57,2,,,50000802,10,25,301202000737200,e45c8727-0213-40b7-9582-73e8770f63c5
-80.48304755,43.45659074,882182,2035543,QUEEN ST N,2023/11/25 08:40:28+00,541822.941,4811649.282,VERTICAL UNIT,ACTIVE,6969,175,407,,,50061015,10,20,301202000217000,2faf3aaf-fe88-43c1-a94c-32287ad1e245
-80.49654176,43.46385552,882193,2013484,MARGARET AVE,2023/11/25 08:40:51+00,540726.3506,4812449.403,VERTICAL UNIT,ACTIVE,11190,315,1802,,,50062147,10,10,301201000825501,1c8a2d54-8809-49cc-975b-5936e023b895
-80.49673787,43.45263968,882250,40258764,KING ST W,2023/11/25 08:42:34+00,540718.012,4811203.705,VERTICAL UNIT,ACTIVE,5901,404,334,,,55088759,10,20,301202000106078,aa8e74c7-896a-48ab-8c93-eec89121c013
-80.48126196,43.44984074,882252,2041735,LANCASTER ST E,2023/11/25 08:41:36+00,541972.067,4810900.542,VERTICAL UNIT,ACTIVE,6873,218,2,,,50020230,10,25,301203000514700,0aef17d7-6797-4a35-9c73-95165dce55d8
-80.47704861,43.44608171,882257,4017312,FAIRVIEW AVE,2023/11/25 08:40:52+00,542315.5955,4810485.207,VERTICAL UNIT,ACTIVE,10174,42,1,,,50026583,10,35,301203000912300,9a23e139-8b8c-4e93-be80-01d41a09a9c7
-80.49745214,43.45284859,882269,40258956,KING ST W,2023/11/25 08:42:37+00,540660.082,4811226.557,VERTICAL UNIT,ACTIVE,5901,410,609,,,55088788,10,20,301202000101711,2ba5c985-c2b2-4281-b30a-0931583933d6
-80.48517748,43.46463692,882312,2042046,LANCASTER ST W,2023/11/25 08:40:38+00,541645.101,4812541.803,VERTICAL UNIT,ACTIVE,12646,169,8,,,50061239,10,5,301201001306100,d930d1c3-033d-426c-847e-f69de6f62d74
-80.51318985,43.45794199,882338,2023981,KING ST W,2023/11/30 17:05:44+00,539383.48,4811784.655,UNIT,ACTIVE,10691,936,301,,,50000014,10,10,301201000105000,9148a7e1-7186-4d72-b4a2-429e11ecce1c
-80.48502888,43.4726924,882367,2048627,UNION LANE,2023/11/25 08:40:52+00,541651.59,4813436.5,VERTICAL UNIT,ACTIVE,6949,20,208,,,50004324,10,5,301201000922900,95fdde9a-04e0-4d05-bb88-b9a64d30c609
-80.49407128,43.45190516,882377,40256667,KING ST W,2023/11/25 08:42:34+00,540934.2548,4811123.438,VERTICAL UNIT,ACTIVE,8919,276,120,,,50000088,10,20,301202000103720,60e40e42-3efc-47e0-8b07-ed1ec33225f7
-80.4802318,43.45518842,882381,2048300,GORDON AVE,2023/11/25 08:40:34+00,542051.713,4811494.961,VERTICAL UNIT,ACTIVE,11129,50,7,,,50000626,10,25,301202000625300,0d5dc9f3-8f26-404c-8733-d2c70cc1f283
